"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"32403517","Hi, People thinks an ambiance is everything....but for a restaurant to be success...is it's Food taste...n this restaurant has provided the best food after a lot lot day after...
Surely tempt you to opt for this restaurant if you are interested for only the best desi taste...
1 defect is the time it takes...for every orders....just they need to remend that....n it will be too nice...",4,"2019-04-14 13:06:45",7,3,0
"53177446","I was roaming around with an empty stomach and saw this one. I went to try some Chinese fast-food .So I ordered chicken fried rice and it came with n 5 minutes.
Both the quality and quantity was good. Taste was ok. So my rating is 4 star here. Will definately go again and try some other items .
Recommended for Chinese fast food lovers.",4,"2018-10-18 00:33:18",25,978,4
"37271791","Drop in to this place with foodie friends for dinner. Ambience was cozy . Its not like a restaurant for dining out.
We ordered Veg alfredo pasta and chicken kababs. Both were the show stealer. It was one of the best starter i had there.It was cooked perfectly and each bite was melting in mouth. That was just awesome and perfect for dinner.
Kabab was spicy,tangy and each bite was favorful. Creamy pasta was just delicious and i can say better than chocolate room.
My overall experience was really good.",4,"2018-09-14 18:36:00",33,42,2
"62911285","Excellent one",5,"2018-07-29 18:16:06",0,0,0
"35769955","I ordered Cheese Tomato curry. I waited for almost 45mins and got my order. And then in excitement I opened the box of curry. But what I saw in the box killed my excitement as it was not curry I ordered.
This was not at all a good experience for me.
I think the Zomato and the restaurants must understand that we wait for the food in so much of anticipation and excitement, we atleast deserve rights to expect the item for which we paid. And it's not about the money or the payment we have already done, it's about the TIME we waited and the anticipation, excitement with which we were waiting.
And if we don't get the desired item, it kills the mood, hunger and everything seems irritating.
Now since I got the refund of my money, I want to know how is zomato and the restaurant planning to refund me for killing my TIME, Anticipations and above all my HUNGER...?",1,"2018-07-22 21:18:00",22,67,0
"57543814","Love the food!! 👌 Love this place!! 👍 Good quantity and delicious food and reasonable price... Me and my friends love ordering food from this place...",5,"2018-07-22 12:16:00",3,1,0
"53269917","As always good 👍!",5,"2018-07-16 15:36:53",1,1,0
"60274651","food is so tasty
order very fast
food is fresh 
all thing is excellent",5,"2018-07-10 17:02:48",1,0,0
"52059485","Good",5,"2018-07-09 18:52:25",1,1,0
"39547219","packing was pathetic and every thing came out of the box because of this it was not even eatable.",1,"2018-05-21 22:25:49",1,9,0
"52273530","it's awesome.. you can't get food like this in this prize. ",5,"2018-05-21 22:11:20",2,1,0
"27891822","the quantity of chicken was pretty less for the price they are charging... they filled all with onions n capsicum instead. Not worth the pay.",1,"2018-05-17 23:28:37",1,0,0
"35297631","dal was not hood at all",3,"2018-05-15 15:09:57",6,11,0
"34562289","Good",5,"2018-05-12 21:03:17",5,2,0
"52469469","it was good to have achari chicken once again ......😀",4,"2018-05-10 20:29:10",2,6,0
"50228895","Excellent",5,"2018-05-10 18:04:55",4,2,0
"52856533","good service given by Zomato.",5,"2018-05-03 19:37:47",2,1,0
"33085125","Food is really good. A must try restaurant in budget price. ",5,"2018-04-23 22:49:57",6,8,0
"51488164","very low quantity",1,"2018-04-23 20:12:53",2,6,0
"5772551","Tin shed serves amazing food and at the best price. It’s home like and finger licking good. 
All the curries taste differently well. Some of the suggested items to try are - stuffed aloo, Achari chicken, chicken tikka masala, veg manchurian, tomato soup, Rada chicken. 
Tin shed is totally worth ordering daily from. ",5,"2018-04-23 12:42:53",3,99,0
"38113852","there a lot of difference in taste and quality of the product for delivery and in restaurants",2,"2018-04-22 13:35:45",1,1,0
"27260923","The taste is very good and the prices are affordable. Will definitely order again. And recommend.",5,"2018-04-12 17:49:05",2,0,0
"52806733","very awesome delivery ",5,"2018-04-12 13:26:39",2,1,0
"52033289","####################################
Looks like a garage. 
I like the roti here.   4.4/5
non veg starters also good.  
taste : 3.8/5
quantity : 2.3/5
####################################",3.5,"2018-03-31 15:46:19",5,2,0
"51943370","below expectations",5,"2018-03-29 13:19:55",3,7,0
"39228698","food was ok, but I didn't like the packaging",2,"2018-03-27 20:15:57",4,10,0
"30438486","add spring rolls to the Zomato menu they are amazing when we ordered through call",5,"2018-03-22 16:32:27",3,69,0
"27239728","very economical with awesome taste .. a must try
loved the chicken 65 and chicken fried rice
nice ambience which gives you a look of a garage
quantity and taste on point 👍👍",5,"2018-03-21 12:59:48",3,6,0
"31288688","The portion size is not even sufficient for one person. This is Disappointing.",1,"2018-03-20 23:14:00",109,1210,0
"51682097","nice restaurant ...
I do enjoy the taste of the dishes...the taste is good..
I love zeera rice.....try it atleast at once..and the restaurant is economical..",3,"2018-03-16 20:56:59",1,2,0
"51293629","best",5,"2018-03-16 20:24:08",3,1,0
"51736179","Food was delicious!!! Worth it!  had ordered manchow soup schezwan chicken starter, schezwan fried , chicken 65starter n so much food . My eyes was startle looking at bill number & the food quantity ordered for only 3 person , I believe looking at food quantity was much more than the bill. ",5,"2018-03-14 22:03:27",1,2,0
"51569243","not bad",2,"2018-03-14 13:12:23",2,13,0
"51803279","I have loved the food at the restaurant, so ordered to home this time but this too bad. I have ordered Egg Schezwan Rice ,which is having egg shell, it ruined my hunger and interest to eat",1,"2018-03-13 21:24:22",4,8,1
"824558","Really good and polite staff everything was fresh reasonably priced i loved the chicken 65 every dish had different taste thank you Tin Shed ",5,"2018-03-12 19:50:20",3,24,0
"15977482","Tinshed basically a typical quick bite restaurant.
They serve a huge range of food with reasonable pricing.. They took really good care of there standard, quality and quantity. All the staffs are really great and Soyeb and his brother are always helpful.
Must try :
Chinese Starters (chicken manchurian gravy. chicken kalimirch dry)
Non veg main course(Tinshed Special)
Tangri Kabab
North Indian Food(Jeera Aalo)
Food: 4/5
Service: 5/5",5,"2018-03-11 21:57:21",21,54,0
"8354161","good",4,"2018-03-11 18:04:31",3,1,0
"51697088","thanku",5,"2018-03-09 20:53:18",2,3,0
"51397573","Lovely experience of food,taste and ambience..Nice place to hang out with friends and family""N food is awesome and decent place;.. I always enjoy food offers by zomato 🙂 …",5,"2018-03-01 21:30:46",1,2,0
