"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"16162085","so bad",1,"2018-07-13 20:16:02",3,36,0
"16428376","Ordered sabudana khichidi and it was totally bland. No salt and was  tossed for not even a minute ",1,"2018-07-04 16:26:55",6,50,0
"36934049","Make the food less oily",5,"2018-06-27 17:40:33",3,2,0
"39614857","food is not at all cooked I had throw it 
I was expecting th he food would be good but Its a waste of ordering",1,"2018-06-21 21:05:17",5,0,0
"43576380","food was too sweet. I didn't expected this and mixture too.",1,"2018-06-18 22:37:51",7,1,0
"41717407","spoons are not given and the order was spilled",2,"2018-04-21 18:27:40",1,1,0
"51125289","quantity is very less when compare to price charge.sandwitch is good taste. it will be fine if he increase the quantity and quality. average rating",3,"2018-04-17 10:23:39",2,0,0
"47536312","Not very good taste. Prices are high. Packing for delivery worst. ",3,"2018-04-15 22:54:32",2,2,0
"780222","Bad service, Bad food. I wish I could rate this restaurant in negative as this not even worth of 1 star . It was not bhaji..! It was a simple potato tomato sabzi with no masalas.!The samosas were burnt, the bhel poori was the worst u ever tasted.",1,"2018-03-30 20:24:01",2,17,0
"30873014","Food provided by the restaurant was not in eatable condition. it's summar's need to be carefull. Not worth my money.",1,"2018-03-29 21:06:01",2,53,0
"39376694","#authentic awesome #chaats and pav bhaaji.
the chole bhatura is authentic Delhi style.
the samosas are generally hot and very nice in taste. Fresh food. ",5,"2018-03-22 15:13:31",4,33,0
